pc1,pc2,pc3,cluster,cluster_name,track_name,release_year,popularity,danceability,energy
2.2303572702575436,-0.5304398696823488,0.44338380527059956,3,Smooth and Sophisticated,4 Minutes (feat. Justin Timberlake & Timbaland),2009,71,0.753,0.931
1.2247497996573773,-1.441058602840958,-0.33586264729467064,0,Energetic and Danceable,Vogue,2009,68,0.737,0.88
1.4016471847508964,0.4316377287694231,1.7287688943168469,3,Smooth and Sophisticated,La Isla Bonita,2009,66,0.708,0.832
0.5272290199734946,-0.9270428810628862,0.1942897699152349,0,Energetic and Danceable,Crazy for You,2009,65,0.662,0.719
1.9813106443942727,-0.4547644893783872,0.7378953514576724,3,Smooth and Sophisticated,Into the Groove,2009,64,0.729,0.856
2.3154013021718565,0.6255469372607542,0.12029169189851675,3,Smooth and Sophisticated,Holiday,2009,63,0.854,0.796
0.1557295125901637,-1.1942550507033973,-0.3437651943979328,0,Energetic and Danceable,Hung Up,2009,59,0.64,0.646
2.115388513489552,-0.6018913357849455,0.9685515410730942,3,Smooth and Sophisticated,Express Yourself,2009,58,0.667,0.93
0.4859717842899743,1.3365504181707564,-0.1655752345438838,1,Acoustic and Mellow,Material Girl - Extended Dance Remix,1984,39,0.735,0.74
0.6108611244337857,1.0741535982370163,-1.0970540147778811,1,Acoustic and Mellow,Into the Groove,1987,40,0.799,0.638
-0.6699232053261189,0.14466751821795834,-1.581057867742676,1,Acoustic and Mellow,"Vogue - 12"" Version",1990,39,0.684,0.615
-0.7873955092083784,-1.6742177570479744,-0.5331803772389573,0,Energetic and Danceable,Rain,1992,52,0.592,0.642
0.6326387068540553,0.35123478398301977,-0.35526682981905056,1,Acoustic and Mellow,Where Life Begins,1992,39,0.687,0.716
-5.127215627325829,0.08885542630653744,1.1707208068577406,2,Bold and Uplifting,You Must Love Me,1996,40,0.357,0.161
-1.8438288536976626,-0.22547788848054742,0.8081821938858496,2,Bold and Uplifting,Frozen,1998,63,0.602,0.616
-1.3129987439446251,-1.5177828474086568,-0.7220306263953877,0,Energetic and Danceable,The Power of Good-Bye,1998,58,0.534,0.561
0.9652410781643019,-1.0706483872554615,0.5947168096009461,0,Energetic and Danceable,Ray of Light,1998,60,0.561,0.909
0.3116422357084684,-1.4011396020447389,-0.5120034666687977,0,Energetic and Danceable,Nothing Really Matters,1998,49,0.707,0.692
-1.6145472374159586,-1.0076990946416253,0.41543515651970303,2,Bold and Uplifting,Take a Bow,2009,56,0.549,0.408
0.7425492409554727,-1.4462457245056015,-0.14259229629388973,0,Energetic and Danceable,Deeper and Deeper,1992,46,0.659,0.818
0.49382414255437584,2.1245414867584875,-1.0818856140593067,1,Acoustic and Mellow,Physical Attraction,1983,37,0.881,0.562
1.256429918160665,-0.9543208407957134,-0.3067975207348235,3,Smooth and Sophisticated,Borderline,2009,58,0.807,0.764
-0.5016719101043083,-1.260672088588308,-1.0748553329944213,0,Energetic and Danceable,Erotica,1992,41,0.639,0.676
-3.480190090880999,-0.3071330026900424,0.4160267491211598,2,Bold and Uplifting,Drowned World / Substitute for Love,1998,48,0.539,0.308
0.6795196895235049,-0.5953764230328856,-0.05888220031122158,0,Energetic and Danceable,Girl Gone Wild,2012,57,0.697,0.598
2.450394880218751,0.7021413497600961,0.12307358399058867,3,Smooth and Sophisticated,Burning Up,1983,35,0.869,0.738
1.7893139150445314,1.2361494382034892,-0.6455207818371934,3,Smooth and Sophisticated,Physical Attraction,1983,34,0.907,0.641
-0.24356051784747743,1.3332143255129119,0.44256014696556556,1,Acoustic and Mellow,Stay,1984,36,0.715,0.706
-0.8116436235113907,1.6836165213154133,0.24086429448365412,1,Acoustic and Mellow,White Heat,1986,39,0.67,0.696
0.38344157324850464,0.8926280360095494,0.046824813727375875,1,Acoustic and Mellow,Jimmy Jimmy,1986,37,0.674,0.671
1.0810398777497232,1.1485345611208382,0.2647630444507666,1,Acoustic and Mellow,Love Makes the World Go Round,1986,37,0.775,0.759
0.44265374706751465,0.6021412875506517,0.22880235307380817,1,Acoustic and Mellow,Till Death Do Us Part,1989,37,0.615,0.783
-0.9837156286545505,-0.0337018057907785,0.30815944037005694,0,Energetic and Danceable,Hanky Panky,1990,41,0.637,0.626
1.4955209045114746,-0.7888761477401587,-0.1118247044076459,3,Smooth and Sophisticated,Die Another Day,2003,55,0.792,0.797
0.6533950123824712,-0.9291088147850419,0.16353176052033078,0,Energetic and Danceable,Hung Up - Radio Version,2005,54,0.622,0.71
-0.8699816709639787,-1.0685097037134559,1.0796340020677602,0,Energetic and Danceable,Frozen,2009,55,0.591,0.736
1.8933631123480543,-0.5386614860144401,1.3078098780912992,3,Smooth and Sophisticated,Celebration,2009,55,0.637,0.891
0.5483027671084012,0.29816683797360255,0.8763472531852998,1,Acoustic and Mellow,Cherish,1990,41,0.678,0.783
-0.5016719101043083,-1.260672088588308,-1.0748553329944213,0,Energetic and Danceable,Erotica,1992,43,0.639,0.676
1.974576455397984,0.28676904442093454,1.7285921898092784,3,Smooth and Sophisticated,Material Girl,2009,36,0.742,0.883
0.2819933845879761,-1.7953772274968711,0.7924941685475902,0,Energetic and Danceable,Like a Prayer,2009,35,0.624,0.842
2.2303572702575436,-0.5304398696823488,0.44338380527059956,3,Smooth and Sophisticated,4 Minutes (feat. Justin Timberlake & Timbaland),2009,34,0.753,0.931
